,kode_wilayah,wilayah,tahun,nilai
534,1400,Provinsi Riau,2017,8859017595981.0
535,1400,Provinsi Riau,2018,9236880300120.25
536,1400,Provinsi Riau,2019,9129049316919.65
537,1400,Provinsi Riau,2020,10216285986976.629
538,1400,Provinsi Riau,2021,9032748802329.0
539,1400,Provinsi Riau,2022,8656846387857.0
540,1400,Provinsi Riau,2023,9481274379955.0
541,1400,Provinsi Riau,2024,10061898797594.0
542,1400,Provinsi Riau,2025,9563709137236.0
543,7600,Provinsi Sulawesi Barat,2006,314031600000.0
544,7600,Provinsi Sulawesi Barat,2007,331086880000.0
545,7600,Provinsi Sulawesi Barat,2008,549901370000.0
546,7600,Provinsi Sulawesi Barat,2009,574144000000.0
547,7600,Provinsi Sulawesi Barat,2010,586616487430.0
548,7600,Provinsi Sulawesi Barat,2011,691786712369.0
549,7600,Provinsi Sulawesi Barat,2012,952008829760.8
550,7600,Provinsi Sulawesi Barat,2013,1090245635136.82
551,7600,Provinsi Sulawesi Barat,2014,1226172804679.25
552,7600,Provinsi Sulawesi Barat,2015,1438115506196.0
553,7600,Provinsi Sulawesi Barat,2016,1706336865095.5
554,7600,Provinsi Sulawesi Barat,2017,1813836670296.5
555,7600,Provinsi Sulawesi Barat,2018,1869048378478.9102
556,7600,Provinsi Sulawesi Barat,2019,2104832040777.08
557,7600,Provinsi Sulawesi Barat,2020,2220639937396.0
558,7600,Provinsi Sulawesi Barat,2021,2047743141042.0
559,7600,Provinsi Sulawesi Barat,2022,1827077436435.0
560,7600,Provinsi Sulawesi Barat,2023,2006873847560.0
561,7600,Provinsi Sulawesi Barat,2024,1890882552920.0
562,7600,Provinsi Sulawesi Barat,2025,2104676581406.0
563,7300,Provinsi Sulawesi Selatan,2005,1162637940000.0
564,7300,Provinsi Sulawesi Selatan,2006,1329684200000.0
565,7300,Provinsi Sulawesi Selatan,2007,1607595756847.15
566,7300,Provinsi Sulawesi Selatan,2008,2026081514083.0
567,7300,Provinsi Sulawesi Selatan,2009,2209465000000.0
568,7300,Provinsi Sulawesi Selatan,2010,2382433295717.65
569,7300,Provinsi Sulawesi Selatan,2011,2872469769365.52
570,7300,Provinsi Sulawesi Selatan,2012,4601370274463.95
571,7300,Provinsi Sulawesi Selatan,2013,5022565598529.0
572,7300,Provinsi Sulawesi Selatan,2014,5593932515565.0
573,7300,Provinsi Sulawesi Selatan,2015,6170178054457.0
574,7300,Provinsi Sulawesi Selatan,2016,6851571777550.0
575,7300,Provinsi Sulawesi Selatan,2017,8894428775365.0
576,7300,Provinsi Sulawesi Selatan,2018,9482139783434.0
577,7300,Provinsi Sulawesi Selatan,2019,9898600069886.0
578,7300,Provinsi Sulawesi Selatan,2020,10399764458913.0
579,7300,Provinsi Sulawesi Selatan,2021,10780830352338.0
580,7300,Provinsi Sulawesi Selatan,2022,9223130118570.0
581,7300,Provinsi Sulawesi Selatan,2023,10133082075208.0
582,7300,Provinsi Sulawesi Selatan,2024,10028809403743.0
583,7300,Provinsi Sulawesi Selatan,2025,9740758860954.0
584,7200,Provinsi Sulawesi Tengah,2005,422300270000.0
585,7200,Provinsi Sulawesi Tengah,2007,872436680364.74
586,7200,Provinsi Sulawesi Tengah,2008,929218188180.0
587,7200,Provinsi Sulawesi Tengah,2009,1062742000000.0
588,7200,Provinsi Sulawesi Tengah,2010,1046002812266.0
589,7200,Provinsi Sulawesi Tengah,2011,1168203130349.0
590,7200,Provinsi Sulawesi Tengah,2012,1779106687723.0
591,7200,Provinsi Sulawesi Tengah,2013,2139535666831.0
592,7200,Provinsi Sulawesi Tengah,2014,2379647474600.0
593,7200,Provinsi Sulawesi Tengah,2015,2768255463866.0
594,7200,Provinsi Sulawesi Tengah,2016,3312288835750.0
595,7200,Provinsi Sulawesi Tengah,2017,3579386410150.0
596,7200,Provinsi Sulawesi Tengah,2018,3827979372600.0
597,7200,Provinsi Sulawesi Tengah,2019,4149229912367.0
598,7200,Provinsi Sulawesi Tengah,2020,4267855622259.0
599,7200,Provinsi Sulawesi Tengah,2021,4146970203091.0
600,7200,Provinsi Sulawesi Tengah,2022,4339060018638.0
601,7200,Provinsi Sulawesi Tengah,2023,4493561983536.0
602,7200,Provinsi Sulawesi Tengah,2024,5150058670639.0
603,7200,Provinsi Sulawesi Tengah,2025,5302982984924.0
604,7400,Provinsi Sulawesi Tenggara,2005,397199400000.0
605,7400,Provinsi Sulawesi Tenggara,2006,585786010000.0
606,7400,Provinsi Sulawesi Tenggara,2007,696831116000.0
607,7400,Provinsi Sulawesi Tenggara,2008,885292392000.0
608,7400,Provinsi Sulawesi Tenggara,2009,1264926000000.0
609,7400,Provinsi Sulawesi Tenggara,2010,1147216516188.0
610,7400,Provinsi Sulawesi Tenggara,2011,1220580518122.0
611,7400,Provinsi Sulawesi Tenggara,2012,1846010569608.0
612,7400,Provinsi Sulawesi Tenggara,2013,1898244089792.0
613,7400,Provinsi Sulawesi Tenggara,2014,2055647061978.0
614,7400,Provinsi Sulawesi Tenggara,2015,2263036903775.0
615,7400,Provinsi Sulawesi Tenggara,2016,2641119191027.77
616,7400,Provinsi Sulawesi Tenggara,2017,3545198442342.77
617,7400,Provinsi Sulawesi Tenggara,2018,3521771323096.0
618,7400,Provinsi Sulawesi Tenggara,2019,4029396384379.0
619,7400,Provinsi Sulawesi Tenggara,2020,4432855469479.0
620,7400,Provinsi Sulawesi Tenggara,2021,4158361809779.0
621,7400,Provinsi Sulawesi Tenggara,2022,3840472194145.0
622,7400,Provinsi Sulawesi Tenggara,2023,4557138834098.0
623,7400,Provinsi Sulawesi Tenggara,2024,4745188495205.0
624,7400,Provinsi Sulawesi Tenggara,2025,5009485473928.0
625,7100,Provinsi Sulawesi Utara,2005,417671780000.0
626,7100,Provinsi Sulawesi Utara,2006,617696450000.0
627,7100,Provinsi Sulawesi Utara,2007,733083817837.0
628,7100,Provinsi Sulawesi Utara,2008,847277340000.0
629,7100,Provinsi Sulawesi Utara,2009,1028716000000.0
630,7100,Provinsi Sulawesi Utara,2010,1066545265000.0
631,7100,Provinsi Sulawesi Utara,2011,1259701585382.0
632,7100,Provinsi Sulawesi Utara,2012,1717270351250.0
633,7100,Provinsi Sulawesi Utara,2013,1915748741750.0
634,7100,Provinsi Sulawesi Utara,2014,2329335727000.0
635,7100,Provinsi Sulawesi Utara,2015,2557555499000.0
636,7100,Provinsi Sulawesi Utara,2016,3001754654000.0
637,7100,Provinsi Sulawesi Utara,2017,3556372800000.0
638,7100,Provinsi Sulawesi Utara,2018,3779295766441.0
639,7100,Provinsi Sulawesi Utara,2019,4098657797000.0
640,7100,Provinsi Sulawesi Utara,2020,4105706151102.0
641,7100,Provinsi Sulawesi Utara,2021,4072305545344.0
642,7100,Provinsi Sulawesi Utara,2022,4000115968022.0
643,7100,Provinsi Sulawesi Utara,2023,3812375682921.0
644,7100,Provinsi Sulawesi Utara,2024,3905319788596.0
645,7100,Provinsi Sulawesi Utara,2025,3842322814593.0
646,1300,Provinsi Sumatera Barat,2005,738641240000.0
647,1300,Provinsi Sumatera Barat,2006,985149110000.0
648,1300,Provinsi Sumatera Barat,2007,1117772169000.0
649,1300,Provinsi Sumatera Barat,2008,1316985057835.0
650,1300,Provinsi Sumatera Barat,2009,1523896000000.0
651,1300,Provinsi Sumatera Barat,2010,1655727672750.0
652,1300,Provinsi Sumatera Barat,2011,1986576067525.0
653,1300,Provinsi Sumatera Barat,2012,2917855223000.0
654,1300,Provinsi Sumatera Barat,2013,3145714129000.0
655,1300,Provinsi Sumatera Barat,2014,3497297058000.0
656,1300,Provinsi Sumatera Barat,2015,3952164795500.0
657,1300,Provinsi Sumatera Barat,2016,4595703758691.0
658,1300,Provinsi Sumatera Barat,2017,6110976953502.0
659,1300,Provinsi Sumatera Barat,2018,6431896764300.0
660,1300,Provinsi Sumatera Barat,2019,6728868628900.0
661,1300,Provinsi Sumatera Barat,2020,6987605742777.0
662,1300,Provinsi Sumatera Barat,2021,6580124354738.0
663,1300,Provinsi Sumatera Barat,2022,5924281123951.0
664,1300,Provinsi Sumatera Barat,2023,6459260685217.0
665,1300,Provinsi Sumatera Barat,2024,6586576217900.0
666,1300,Provinsi Sumatera Barat,2025,6274132092948.0
667,1600,Provinsi Sumatera Selatan,2005,1162637940000.0
668,1600,Provinsi Sumatera Selatan,2006,1602861440000.0
669,1600,Provinsi Sumatera Selatan,2007,2194239953836.0
670,1600,Provinsi Sumatera Selatan,2008,2472769354600.0
671,1600,Provinsi Sumatera Selatan,2009,2681672000000.0
672,1600,Provinsi Sumatera Selatan,2010,3131672318900.0
673,1600,Provinsi Sumatera Selatan,2011,3435484000000.0
674,1600,Provinsi Sumatera Selatan,2012,4939147950000.0
675,1600,Provinsi Sumatera Selatan,2013,5768315049000.0
676,1600,Provinsi Sumatera Selatan,2014,7136875876000.0
677,1600,Provinsi Sumatera Selatan,2015,7193702636596.0
678,1600,Provinsi Sumatera Selatan,2016,7036774156635.27
679,1600,Provinsi Sumatera Selatan,2017,8195110542121.01
680,1600,Provinsi Sumatera Selatan,2018,6865580106642.05
681,1600,Provinsi Sumatera Selatan,2019,9660923645962.25
682,1600,Provinsi Sumatera Selatan,2020,10355399024137.0
683,1600,Provinsi Sumatera Selatan,2021,10205021421649.0
684,1600,Provinsi Sumatera Selatan,2022,9902571031458.0
685,1600,Provinsi Sumatera Selatan,2023,10744536321400.0
686,1600,Provinsi Sumatera Selatan,2024,10351401037094.0
687,1600,Provinsi Sumatera Selatan,2025,10060185345574.0
688,1200,Provinsi Sumatera Utara,2005,1502474550000.0
689,1200,Provinsi Sumatera Utara,2006,2115791220000.0
690,1200,Provinsi Sumatera Utara,2007,2462184416000.0
691,1200,Provinsi Sumatera Utara,2008,2957275712000.0
692,1200,Provinsi Sumatera Utara,2009,3249000000000.0
693,1200,Provinsi Sumatera Utara,2010,3434511793568.0
694,1200,Provinsi Sumatera Utara,2011,4480781885964.0
695,1200,Provinsi Sumatera Utara,2012,7332537006953.0
696,1200,Provinsi Sumatera Utara,2013,8481871649956.0
697,1200,Provinsi Sumatera Utara,2014,8488643829023.0
698,1200,Provinsi Sumatera Utara,2015,8674837294100.0
699,1200,Provinsi Sumatera Utara,2016,9973988772169.0
700,1200,Provinsi Sumatera Utara,2017,12170582105913.0
701,1200,Provinsi Sumatera Utara,2018,13037539478554.0
702,1200,Provinsi Sumatera Utara,2019,15327752517586.0
703,1200,Provinsi Sumatera Utara,2020,13880970638142.0
704,1200,Provinsi Sumatera Utara,2021,13517499451958.0
705,1200,Provinsi Sumatera Utara,2022,12011625563716.0
706,1200,Provinsi Sumatera Utara,2023,13458522513391.0
707,1200,Provinsi Sumatera Utara,2024,14634905519358.0
708,1200,Provinsi Sumatera Utara,2025,13242816095775.0
