,kode_wilayah,wilayah,tahun,nilai
571,7300,Provinsi Sulawesi Selatan,2013,625091518924.94
572,7300,Provinsi Sulawesi Selatan,2014,347444645159.0
573,7300,Provinsi Sulawesi Selatan,2015,268932844116.19
574,7300,Provinsi Sulawesi Selatan,2016,236000000000.0
575,7300,Provinsi Sulawesi Selatan,2017,519532048662.0
576,7300,Provinsi Sulawesi Selatan,2018,293219993909.0
577,7300,Provinsi Sulawesi Selatan,2019,400000000000.0
578,7300,Provinsi Sulawesi Selatan,2020,323999696216.5
579,7300,Provinsi Sulawesi Selatan,2021,1357904976620.0
580,7300,Provinsi Sulawesi Selatan,2022,261200322764.0
581,7300,Provinsi Sulawesi Selatan,2023,137500000000.0
582,7300,Provinsi Sulawesi Selatan,2024,353000000000.0
583,7300,Provinsi Sulawesi Selatan,2025,141980035462.0
584,7200,Provinsi Sulawesi Tengah,2005,7329590000.0
585,7200,Provinsi Sulawesi Tengah,2007,14100000000.0
586,7200,Provinsi Sulawesi Tengah,2008,51424412742.0
587,7200,Provinsi Sulawesi Tengah,2009,63699000000.0
588,7200,Provinsi Sulawesi Tengah,2010,73000000000.0
589,7200,Provinsi Sulawesi Tengah,2011,77753803900.0
590,7200,Provinsi Sulawesi Tengah,2012,164092727759.0
591,7200,Provinsi Sulawesi Tengah,2013,81700000000.0
592,7200,Provinsi Sulawesi Tengah,2014,74236398864.0
593,7200,Provinsi Sulawesi Tengah,2015,82968677534.0
594,7200,Provinsi Sulawesi Tengah,2016,103192209000.0
595,7200,Provinsi Sulawesi Tengah,2017,102615177000.0
596,7200,Provinsi Sulawesi Tengah,2018,115628542595.0
597,7200,Provinsi Sulawesi Tengah,2019,234296293989.0
598,7200,Provinsi Sulawesi Tengah,2020,326520835000.0
599,7200,Provinsi Sulawesi Tengah,2021,280194536268.0
600,7200,Provinsi Sulawesi Tengah,2022,389698510155.0
601,7200,Provinsi Sulawesi Tengah,2023,689318497218.0
602,7200,Provinsi Sulawesi Tengah,2024,621034655549.0
603,7200,Provinsi Sulawesi Tengah,2025,200000000000.0
604,7400,Provinsi Sulawesi Tenggara,2005,21305750000.0
605,7400,Provinsi Sulawesi Tenggara,2006,57360180000.0
606,7400,Provinsi Sulawesi Tenggara,2007,14266500000.0
607,7400,Provinsi Sulawesi Tenggara,2008,23006755272.0
608,7400,Provinsi Sulawesi Tenggara,2009,170664000000.0
609,7400,Provinsi Sulawesi Tenggara,2010,197960572490.0
610,7400,Provinsi Sulawesi Tenggara,2011,437308643804.0
611,7400,Provinsi Sulawesi Tenggara,2012,185696000750.0
612,7400,Provinsi Sulawesi Tenggara,2013,225292182835.0
613,7400,Provinsi Sulawesi Tenggara,2014,230693336480.0
614,7400,Provinsi Sulawesi Tenggara,2015,242154281555.0
615,7400,Provinsi Sulawesi Tenggara,2016,336441712197.51
616,7400,Provinsi Sulawesi Tenggara,2017,270793315189.55
617,7400,Provinsi Sulawesi Tenggara,2018,171440877976.0
618,7400,Provinsi Sulawesi Tenggara,2019,346417396807.0
619,7400,Provinsi Sulawesi Tenggara,2020,1376273768956.0
620,7400,Provinsi Sulawesi Tenggara,2021,1126829800385.0
621,7400,Provinsi Sulawesi Tenggara,2022,1078844397039.0
622,7400,Provinsi Sulawesi Tenggara,2023,905028427609.0
623,7400,Provinsi Sulawesi Tenggara,2024,893771785791.0
624,7400,Provinsi Sulawesi Tenggara,2025,551664622205.0
625,7100,Provinsi Sulawesi Utara,2005,25700000000.0
626,7100,Provinsi Sulawesi Utara,2006,44171000000.0
627,7100,Provinsi Sulawesi Utara,2007,142028879088.0
628,7100,Provinsi Sulawesi Utara,2008,467633367694.0
629,7100,Provinsi Sulawesi Utara,2009,591936000000.0
630,7100,Provinsi Sulawesi Utara,2010,631000000000.0
631,7100,Provinsi Sulawesi Utara,2011,42206911238.0
632,7100,Provinsi Sulawesi Utara,2012,100698691146.0
633,7100,Provinsi Sulawesi Utara,2013,86141155960.0
634,7100,Provinsi Sulawesi Utara,2014,173282819301.49
635,7100,Provinsi Sulawesi Utara,2015,134233605310.0
636,7100,Provinsi Sulawesi Utara,2016,109011897091.0
637,7100,Provinsi Sulawesi Utara,2017,75969700000.0
638,7100,Provinsi Sulawesi Utara,2018,502403415900.0
639,7100,Provinsi Sulawesi Utara,2019,445828044000.0
640,7100,Provinsi Sulawesi Utara,2020,453201694777.0
641,7100,Provinsi Sulawesi Utara,2021,175630393579.0
642,7100,Provinsi Sulawesi Utara,2022,252468058253.0
643,7100,Provinsi Sulawesi Utara,2023,389042625692.0
644,7100,Provinsi Sulawesi Utara,2024,359042605248.0
645,7100,Provinsi Sulawesi Utara,2025,251031506507.0
646,1300,Provinsi Sumatera Barat,2005,126556510000.0
647,1300,Provinsi Sumatera Barat,2006,73089300000.0
648,1300,Provinsi Sumatera Barat,2007,96161790770.0
649,1300,Provinsi Sumatera Barat,2008,189873828301.0
650,1300,Provinsi Sumatera Barat,2009,233128000000.0
651,1300,Provinsi Sumatera Barat,2010,756925325000.0
652,1300,Provinsi Sumatera Barat,2011,237985495480.0
653,1300,Provinsi Sumatera Barat,2012,295605000000.0
654,1300,Provinsi Sumatera Barat,2013,346000000000.0
655,1300,Provinsi Sumatera Barat,2014,278919543332.0
656,1300,Provinsi Sumatera Barat,2015,277600000000.0
657,1300,Provinsi Sumatera Barat,2016,278500000000.0
658,1300,Provinsi Sumatera Barat,2017,155000000000.0
659,1300,Provinsi Sumatera Barat,2018,284744646000.0
660,1300,Provinsi Sumatera Barat,2019,441500000000.0
661,1300,Provinsi Sumatera Barat,2020,470671000000.0
662,1300,Provinsi Sumatera Barat,2021,240000000000.0
663,1300,Provinsi Sumatera Barat,2022,320000000000.0
664,1300,Provinsi Sumatera Barat,2023,370000000000.0
665,1300,Provinsi Sumatera Barat,2024,271444175049.0
666,1300,Provinsi Sumatera Barat,2025,225918000000.0
667,1600,Provinsi Sumatera Selatan,2005,129125149999.99998
668,1600,Provinsi Sumatera Selatan,2006,92500000000.0
669,1600,Provinsi Sumatera Selatan,2007,191300000000.0
670,1600,Provinsi Sumatera Selatan,2008,270613184420.0
671,1600,Provinsi Sumatera Selatan,2009,70000000000.0
672,1600,Provinsi Sumatera Selatan,2010,150169727618.62
673,1600,Provinsi Sumatera Selatan,2011,172281362112.0
674,1600,Provinsi Sumatera Selatan,2012,623104322000.0
675,1600,Provinsi Sumatera Selatan,2013,596470388000.0
676,1600,Provinsi Sumatera Selatan,2014,1196985176420.0
677,1600,Provinsi Sumatera Selatan,2015,803994012020.0
678,1600,Provinsi Sumatera Selatan,2016,1573130768698.5
679,1600,Provinsi Sumatera Selatan,2017,1400193060114.5
680,1600,Provinsi Sumatera Selatan,2018,1128772034309.46
681,1600,Provinsi Sumatera Selatan,2019,52549598520.0
682,1600,Provinsi Sumatera Selatan,2020,415452110686.3
683,1600,Provinsi Sumatera Selatan,2021,728894592044.0
684,1600,Provinsi Sumatera Selatan,2022,588500000000.0
685,1600,Provinsi Sumatera Selatan,2023,499218740012.0
686,1600,Provinsi Sumatera Selatan,2024,428311076688.0
687,1600,Provinsi Sumatera Selatan,2025,289311076688.0
688,1200,Provinsi Sumatera Utara,2005,336598200000.0
689,1200,Provinsi Sumatera Utara,2006,185772370000.0
690,1200,Provinsi Sumatera Utara,2007,295674149879.0
691,1200,Provinsi Sumatera Utara,2008,442173585000.0
692,1200,Provinsi Sumatera Utara,2009,431324000000.0
693,1200,Provinsi Sumatera Utara,2010,519016287552.0
694,1200,Provinsi Sumatera Utara,2011,578914987600.0
695,1200,Provinsi Sumatera Utara,2012,1054740202364.0
696,1200,Provinsi Sumatera Utara,2013,385050602550.0
697,1200,Provinsi Sumatera Utara,2014,37657125620.0
698,1200,Provinsi Sumatera Utara,2015,5105000000.0
699,1200,Provinsi Sumatera Utara,2016,25392234639.0
700,1200,Provinsi Sumatera Utara,2017,1020102186032.0
701,1200,Provinsi Sumatera Utara,2018,830000000000.0
702,1200,Provinsi Sumatera Utara,2019,783844753000.0
703,1200,Provinsi Sumatera Utara,2020,400000000000.0
704,1200,Provinsi Sumatera Utara,2021,646000000000.0
705,1200,Provinsi Sumatera Utara,2022,862000000000.0
706,1200,Provinsi Sumatera Utara,2023,915000000000.0
707,1200,Provinsi Sumatera Utara,2024,400000000000.0
708,1200,Provinsi Sumatera Utara,2025,153450000000.0
